function.	variable	value	rel_abun	land_percent_CobVeg	landscape	frag_unique_ID	fragment	Final_Bd_Load_log	Presence_Bd	Campanha	Data	Julian_date	species	Developmental_Mode	Season	Latitude	Longitude	GPS_UTM	Den_Dre	frag_percent_Dre	Tipo_drenagem	Ndrena	frag_Denborda	DenFrag	DenAPP	TamFrag_m2	frag_Split_pond	frag_Split_Stream_2nd	percent_APP	percent_Frgmentos	land_DenBorda	DenFrag_2	DenAPP_2	N_Frag	land_Den_Dre_2	land_percent_Dre	percent_m_agua	percent_Dren_APP	Den_Dre_APP	land_ENND_Frag	ENND_APP	family	Landsc_ID	type	species_infection	type_season	reads_contam_removed	reads_contam_removed_005keep	rarefy_keep	observed_otus	faith_pd	pielou_e	shannon	unweighted_pc1_all	unweighted_pc2_all	weighted_pc1_all	weighted_pc2_all	bc_disper	jaccard_disper	Load_SQR	Julian_Date	Tam_Frag_Log	Residual_Final_Bd_Load_log	AntiFungal_Richness	TotalAntiFungal	Propor_TotalAntiFungal	Level1	Level2	Level3	Gene	Product	EC	EC2	EC3	Full	Type
K02835 	RM773	0	0	24.93	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	2496	2146	1	93	9.014926014	0.682391549	4.46226671	0.314304974	-0.054979887	-0.110676127	-0.002137256	0.674219146	0.666139215	0	121	5.21111787	NA	58	1647	0.8235	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM774	0	0	24.93	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	6667	6281	1	76	10.20883305	0.470922904	2.942292169	0.270027697	-0.090786123	-0.032534206	0.189248226	0.708888538	0.679486744	0	121	5.21111787	NA	48	809	0.4045	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM775	0	0	24.93	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	14573	13345	1	78	10.13639283	0.337302817	2.120083872	0.245392882	-0.08763891	-0.066541453	0.065712204	0.728309479	0.680131848	0	121	5.21111787	NA	42	1461	0.7305	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM776	0	0	24.93	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	2952	2113	1	169	14.68925882	0.753878851	5.579366484	0.065130947	-0.019989407	-0.105064832	0.075227726	0.648782137	0.635517862	0	121	5.21111787	NA	88	1455	0.7275	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM777	0	0	24.93	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	26614	26405	1	39	5.772626507	0.336807418	1.780162676	0.40427806	0.042891304	-0.037624942	0.156574154	0.753188164	0.700421412	0	121	5.21111787	NA	27	144	0.072	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM778	0	0	24.93	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	28972	27291	1	81	9.942075916	0.430801532	2.731217091	0.250560967	0.008939874	-0.049335359	0.049297521	0.696227704	0.673455561	0	121	5.21111787	NA	54	1955	0.9775	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM780	0	0	24.93	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	13167	11185	1	112	10.83869821	0.659884861	4.492070459	0.27514558	0.03489646	-0.119563625	-0.037155057	0.717891862	0.662438913	0	121	5.21111787	NA	71	872	0.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM781	0	0	24.93	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	28706	27771	1	60	7.308892833	0.472773486	2.792621256	0.349414178	0.079488221	-0.007229849	-0.08626777	0.720090016	0.689980671	0	121	5.21111787	NA	48	1951	0.9755	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM782	0	0	24.93	BANANAL	J	F5	0	0	2	1/20/2019	19020	Boana faber	AL	CHUVOSA	-22727935	-44296780	23K 572212 7486426	33.9315	24.6418	Npermanente	4	222.0523	114.2129	107.8394	279906	1937.35	203.795	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	15666	12403	1	180	15.02178483	0.665740254	4.987628182	0.025871915	-0.069127351	-0.109223475	0.060111662	0.615140811	0.616252821	0	122	5.447012208	NA	84	1549	0.7745	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM784	0	0	24.93	BANANAL	J	F5	0	0	2	1/20/2019	19020	Rhinella ornata	AL	CHUVOSA	-22727935	-44296780	23K 572212 7486426	33.9315	24.6418	Npermanente	4	222.0523	114.2129	107.8394	279906	1937.35	203.795	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Bufonidae	2	fragmented	Rhinella ornata0	fragmentedCHUVOSA	10149	8174	1	339	24.52158355	0.80716882	6.784368117	-0.203563195	0.009001656	0.105094439	0.113885774	0.565390882	0.549356168	0	122	5.447012208	NA	141	1288	0.644	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM785	0	0	24.93	BANANAL	J	F5	0	0	2	1/20/2019	19020	Haddadus binotatus	TD	CHUVOSA	-22727935	-44296780	23K 572212 7486426	33.9315	24.6418	Npermanente	4	222.0523	114.2129	107.8394	279906	1937.35	203.795	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	6515	5843	1	191	14.61161472	0.68528416	5.192691951	0.021491029	-0.003418732	0.021459419	0.068465127	0.607086485	0.57633787	0	122	5.447012208	NA	102	1719	0.8595	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM787	0	0	24.93	BANANAL	J	F5	0	0	2	1/20/2019	19020	Haddadus binotatus	TD	CHUVOSA	-22727935	-44296780	23K 572212 7486426	33.9315	24.6418	Npermanente	4	222.0523	114.2129	107.8394	279906	1937.35	203.795	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	15072	14712	1	88	9.148263361	0.482311932	3.115460943	0.253578447	0.07272778	-0.110756468	-0.083916027	0.690250044	0.650385016	0	122	5.447012208	NA	54	1818	0.909	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM791	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	8662	6329	1	221	19.59858842	0.795328268	6.193939054	-0.006772223	-0.058927348	-0.104083183	0.10345729	0.646334966	0.615009928	0	123	4.926208639	NA	100	1146	0.573	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM792	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	6852	5148	1	175	16.77850453	0.656930167	4.894925361	0.032159112	0.075040855	-0.087310215	-0.016761189	0.663460403	0.622870916	0	123	4.926208639	NA	88	1623	0.8115	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM793	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	2698	2391	1	129	11.41011682	0.622160723	4.362110218	0.19042752	-0.060077518	-0.064057936	0.19854889	0.678574264	0.63435609	0	123	4.926208639	NA	69	1159	0.5795	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM794	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	8747	4887	1	208	19.04284716	0.799679318	6.157882378	-0.01112839	-0.214832456	-0.09092339	0.233369416	0.675075849	0.62145702	0	123	4.926208639	NA	74	922	0.461	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM795	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	5936	5387	1	103	10.84522722	0.524122701	3.504546715	0.211908874	-0.129778136	-0.10370251	0.011898297	0.708583386	0.653976057	0	123	4.926208639	NA	46	1554	0.777	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM797	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	14335	12519	1	81	11.07503861	0.522238133	3.310911432	0.177659847	-0.183106114	-0.114680761	-0.024997098	0.70578449	0.684237643	0	123	4.926208639	NA	34	1657	0.8285	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM798	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	5249	4367	1	168	14.78155766	0.626720451	4.632916506	0.090512546	-0.149170749	-0.091985144	0.066735503	0.676966641	0.623364148	0	123	4.926208639	NA	57	1477	0.7385	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM799	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	5511	4336	1	109	11.29958067	0.561504273	3.800364416	0.18493344	-0.090809233	-0.049561292	0.311807043	0.704278974	0.656689954	0	123	4.926208639	NA	56	668	0.334	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM804	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	35830	29799	1	159	14.71383914	0.78115713	5.712510664	0.102824235	-0.209848641	-0.101516996	0.331892644	0.707325838	0.656379811	0	123	4.926208639	NA	69	799	0.3995	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM805	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	7854	7065	1	72	8.580986696	0.664408035	4.099347743	0.308511824	-0.036378739	-0.084264888	0.018629386	0.651106032	0.689201208	0	123	4.926208639	NA	42	1537	0.7685	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM808	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Haddadus binotatus	TD	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	6444	4099	1	195	19.19138504	0.708179363	5.387354337	-0.034574366	-0.020666787	0.125099003	0.01309138	0.639987578	0.599390223	0	123	4.926208639	NA	91	1243	0.6215	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM809	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Haddadus binotatus	TD	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	6794	5802	1	251	20.87816391	0.622252875	4.960315891	-0.134448607	-0.003393828	-0.056793107	0.009160142	0.614322306	0.560238922	0	123	4.926208639	NA	102	1654	0.827	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM810	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Haddadus binotatus	TD	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	7284	6444	1	221	20.90243289	0.725306003	5.648612478	-0.142613798	-0.063824762	-0.057543532	0.067789014	0.621003772	0.58136899	0	123	4.926208639	NA	84	1346	0.673	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM811	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Haddadus binotatus	TD	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	9016	7429	1	292	23.63166821	0.839731053	6.87725	-0.194762066	-0.007970642	0.060305666	0.152516234	0.584678985	0.564479564	0	123	4.926208639	NA	119	1290	0.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM812	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Haddadus binotatus	TD	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	15726	11270	1	323	25.65443648	0.831539874	6.931209443	-0.205813589	-0.07233135	-0.062829732	0.155275206	0.592034241	0.56510892	0	123	4.926208639	NA	117	1138	0.569	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM813	0	0	24.93	BANANAL	I	F4	0	0	2	1/21/2019	19021	Haddadus binotatus	TD	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	5418	4567	1	211	18.26153791	0.824852337	6.368766712	-0.093311633	-0.003299062	0.060294591	0.077286456	0.615234081	0.583928413	0	123	4.926208639	NA	98	1451	0.7255	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM728	0	0	24.93	BANANAL	G	F2	0	0	2	1/17/2019	19017	Haddadus binotatus	TD	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	8957	5977	1	319	24.46366951	0.851936741	7.085909392	-0.2171701	0.095410952	0.007161811	0.098860407	0.567258572	0.566641892	0	119	5.193583706	NA	141	1415	0.7075	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM729	0	0	24.93	BANANAL	G	F2	0	0	2	1/17/2019	19017	Haddadus binotatus	TD	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	8874	6559	1	341	27.13063986	0.800289924	6.733341657	-0.230222596	0.045078126	-0.005771362	0.075625697	0.547227487	0.565418591	0	119	5.193583706	NA	139	1450	0.725	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM730	0	0	24.93	BANANAL	G	F2	0	0	2	1/17/2019	19017	Haddadus binotatus	TD	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	7774	4847	1	300	25.58755572	0.878553312	7.229455915	-0.206922331	0.036222152	-0.023074005	0.127182863	0.589010264	0.575837463	0	119	5.193583706	NA	132	1281	0.6405	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM731	0	0	24.93	BANANAL	G	F2	0	0	2	1/17/2019	19017	Haddadus binotatus	TD	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	14083	10652	1	318	26.49883838	0.792362786	6.586819096	-0.232061947	0.069480212	0.208561746	0.187354887	0.603602063	0.565167799	0	119	5.193583706	NA	130	1464	0.732	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM734	0	0	24.93	BANANAL	G	F2	0.347286064	1	2	1/17/2019	19017	Boana faber	AL	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber1	fragmentedCHUVOSA	18434	16604	1	116	10.98674687	0.66582126	4.56618955	0.202034635	0.084478255	-0.078274396	0.018774071	0.655769484	0.651156017	1.106695458	119	5.193583706	-1.304051815	83	1915	0.9575	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM732	0	0	24.93	BANANAL	G	F2	0	0	2	1/17/2019	19017	Haddadus binotatus	TD	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	13076	8940	1	356	27.22895073	0.883567321	7.488881084	-0.23549714	0.066990539	-0.025203394	0.189231579	0.57640221	0.564650608	0	119	5.193583706	NA	146	1302	0.651	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM741	0	0	24.93	BANANAL	G	F2	0	0	2	1/17/2019	19017	Boana faber	AL	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	27479	21731	1	138	14.63250494	0.525161805	3.733125536	0.124499191	0.003074617	-0.019637762	0.230831423	0.712861712	0.656852381	0	119	5.193583706	NA	70	1731	0.8655	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM742	0	0	24.93	BANANAL	G	F2	0	0	2	1/17/2019	19017	Boana faber	AL	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	17772	14985	1	178	15.77195894	0.752211698	5.623334136	0.06373405	-0.013050894	-0.118306072	0.12194933	0.610201462	0.603760974	0	119	5.193583706	NA	105	1650	0.825	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K02835 	RM744	0	0	24.93	BANANAL	G	F2	0	0	2	1/17/2019	19017	Boana faber	AL	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	10828	9622	1	45	7.923971647	0.552733543	3.035531417	0.307831011	-0.025009224	-0.16839556	-0.060100858	0.729801854	0.713312346	0	119	5.193583706	NA	25	1058	0.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	Toxins
K03830	RM130	622	0.000212154	24.93	BANANAL	J	F5	0	0	1	10/3/2018	18276	Haddadus binotatus	TD	SECA	-22727935	-44296780	23K 572212 7486426	33.9315	24.6418	Npermanente	4	222.0523	114.2129	107.8394	279906	1937.35	203.795	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	7598	4386	1	308	22.49267076	0.858633832	7.098142608	-0.146671706	-0.136404567	0.07218495	0.184021831	0.610153885	0.56603803	0	13	5.447012208	NA	110	1150	0.575	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	yafP	putativeacetyltransferase	2.3.1.-			 yafP; putative acetyltransferase [EC:2.3.1.-]	Toxins
K03830	RM131	1290	0.000439997	24.93	BANANAL	J	F5	0	0	1	10/3/2018	18276	Haddadus binotatus	TD	SECA	-22727935	-44296780	23K 572212 7486426	33.9315	24.6418	Npermanente	4	222.0523	114.2129	107.8394	279906	1937.35	203.795	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	8881	6490	1	267	22.68400513	0.559495676	4.509924518	-0.18688475	-0.099867316	-0.108926352	0.031686158	0.651397868	0.573691593	0	13	5.447012208	NA	97	1555	0.7775	Not included in pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	yafP	putativeacetyltransferase	2.3.1.-			 yafP; putative acetyltransferase [EC:2.3.1.-]	Toxins
