SampleID	landscape	frag_unique_ID	fragment	Final_Bd_Load_log	Presence_Bd	Campanha	Data	Julian_date	species	Developmental_Mode	Season	Latitude	Longitude	GPS_UTM	Den_Dre	frag_percent_Dre	Tipo_drenagem	Ndrena	frag_Denborda	DenFrag	DenAPP	TamFrag_m2	frag_Split_pond	frag_Split_Stream_2nd	land_percent_CobVeg	percent_APP	percent_Frgmentos	land_DenBorda	DenFrag_2	DenAPP_2	N_Frag	land_Den_Dre_2	land_percent_Dre	percent_m_agua	percent_Dren_APP	Den_Dre_APP	land_ENND_Frag	ENND_APP	family	Landsc_ID	type	species_infection	type_season	reads_contam_removed	reads_contam_removed_005keep	rarefy_keep	observed_otus	faith_pd	pielou_e	shannon	unweighted_pc1_all	unweighted_pc2_all	weighted_pc1_all	weighted_pc2_all	bc_disper	jaccard_disper	Load_SQR	Julian_Date	Tam_Frag_Log	Residual_Final_Bd_Load_log	AntiFungal_Richness	TotalAntiFungal	Propor_TotalAntiFungal
RM052	SLP	B	F2	0	0	1	9/27/2018	18270	Ischnocnema henselli	TD	SECA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedSECA	34431	31195	1	176	16.93549193	0.351707545	2.623538381	-0.086940355	-0.020311897	0.742403721	-0.179386674	0.670530522	0.600387443	0	7	5.175813222	NA	85	423	0.2115
RM053	SLP	B	F2	0	0	1	9/27/2018	18270	Ischnocnema henselli	TD	SECA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedSECA	12998	11775	1	178	17.33384626	0.449405314	3.359634328	-0.045954046	0.040299949	0.373645095	-0.223635454	0.595282527	0.591756313	0	7	5.175813222	NA	87	1218	0.609
RM054	SLP	B	F2	0	0	1	9/27/2018	18270	Haddadus binotatus	TD	SECA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Craugastoridae	1	fragmented	Haddadus binotatus0	fragmentedSECA	12966	8716	1	281	24.66046339	0.78280473	6.3676674	-0.230304698	-0.011149899	0.018196812	0.269885448	0.624462372	0.571238868	0	7	5.175813222	NA	102	852	0.426
RM055	SLP	B	F2	0	0	1	9/27/2018	18270	Haddadus binotatus	TD	SECA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Craugastoridae	1	fragmented	Haddadus binotatus0	fragmentedSECA	13600	8495	1	326	27.42863993	0.837425284	6.991436044	-0.264319469	-0.053639175	-0.011533102	0.171089972	0.575000384	0.558036735	0	7	5.175813222	NA	108	1190	0.595
RM056	SLP	B	F2	0	0	1	9/27/2018	18270	Haddadus binotatus	TD	SECA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Craugastoridae	1	fragmented	Haddadus binotatus0	fragmentedSECA	5705	3218	1	335	26.90346448	0.880807739	7.388230537	-0.251017227	-0.069380763	-0.060930732	0.138486496	0.59036742	0.567051879	0	7	5.175813222	NA	109	1122	0.561
RM057	SLP	B	F2	0	0	1	9/27/2018	18270	Haddadus binotatus	TD	SECA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Craugastoridae	1	fragmented	Haddadus binotatus0	fragmentedSECA	13279	9814	1	305	25.41851659	0.746825823	6.163303652	-0.220794324	-0.016527958	0.101706724	0.092948069	0.617082634	0.571052256	0	7	5.175813222	NA	103	1459	0.7295
RM058	SLP	B	F2	0	0	1	9/27/2018	18270	Haddadus binotatus	TD	SECA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Craugastoridae	1	fragmented	Haddadus binotatus0	fragmentedSECA	8393	5385	1	331	27.59449146	0.842271264	7.050389464	-0.239444639	-0.079560448	-0.102272332	0.225314918	0.612191835	0.566209909	0	7	5.175813222	NA	109	927	0.4635
RM059	SLP	B	F2	0	0	1	9/27/2018	18270	Haddadus binotatus	TD	SECA	-23171155	-45293164	23K 469994 7437503	63.5209	9.4828	Npermanente	3	102.5248	89.773	12.7518	149904	199.5225	124.49	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Craugastoridae	1	fragmented	Haddadus binotatus0	fragmentedSECA	8392	5147	1	349	27.52178639	0.851129725	7.189563627	-0.257350334	-0.090065114	-0.066686756	0.197036563	0.59524415	0.564433051	0	7	5.175813222	NA	108	1127	0.5635
RM060	SLP	D	F4	0	0	1	 27/09/2018	18270	Ischnocnema henselli	TD	SECA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedSECA	22350	18727	1	73	10.89291497	0.60828255	3.765162269	0.15517406	0.075716764	0.224126165	-0.127499489	0.749275221	0.692908213	0	7	6.77531475	NA	29	100	0.05
RM061	SLP	D	F4	0	0	1	 27/09/2018	18270	Ischnocnema henselli	TD	SECA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedSECA	4115	3261	1	289	24.78548435	0.726644566	5.940265324	-0.232154888	0.034049938	0.025388467	0.047297272	0.518056658	0.561871391	0	7	6.77531475	NA	101	1412	0.706
RM062	SLP	D	F4	0	0	1	 27/09/2018	18270	Ischnocnema henselli	TD	SECA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli0	fragmentedSECA	31564	30309	1	120	12.90100822	0.264863281	1.829381703	0.029796893	0.031883164	0.211910612	-0.266750308	0.619996814	0.614520035	0	7	6.77531475	NA	57	1458	0.729
RM063	SLP	D	F4	0	0	1	 09/27/2018	18270	Boana faber	AL	SECA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedSECA	11620	10933	1	99	12.62649577	0.204753753	1.357385649	0.09042162	-0.126196463	-0.154106963	-0.223923784	0.624843043	0.665453343	0	7	6.77531475	NA	38	1862	0.931
RM064	SLP	D	F4	0	0	1	 27/09/2018	18270	Bokermannohyla circumdata	AL	SECA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Bokermannohyla circumdata0	fragmentedSECA	27746	26218	1	100	13.67681466	0.172482563	1.145949343	0.06268617	-0.193771059	-0.157139684	-0.222488403	0.636667818	0.671865503	0	7	6.77531475	NA	34	1865	0.9325
RM065	BANANAL	F	F1	0	0	1	9/29/2018	18272	Boana faber	AL	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedSECA	9526	6086	1	289	25.94293306	0.790390948	6.461387257	-0.213505628	-0.090112839	-0.054108013	0.154006992	0.649728479	0.59201829	0	9	5.115570575	NA	98	1078	0.539
RM066	BANANAL	F	F1	0	0	1	9/29/2018	18272	Boana faber	AL	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedSECA	3613	3426	1	82	9.131330432	0.382365536	2.43090878	0.277171018	-0.04726438	-0.118489081	-0.111501763	0.643769072	0.660951723	0	9	5.115570575	NA	50	1940	0.97
RM067	BANANAL	F	F1	0	0	1	9/29/2018	18272	Boana faber	AL	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedSECA	6667	5335	1	173	16.94386373	0.520142974	3.867069636	-0.035042664	-0.157053958	0.008547881	0.152872086	0.728173718	0.627755449	0	9	5.115570575	NA	71	1602	0.801
RM068	BANANAL	F	F1	0.885026515	1	1	9/29/2018	18272	Rhinella ornata	AL	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Bufonidae	2	fragmented	Rhinella ornata1	fragmentedSECA	20347	19530	1	152	13.72708839	0.370524866	2.685537368	0.106631508	0.078199232	0.766336592	-0.032501029	0.696013024	0.608935015	2.583424745	9	5.115570575	-0.079513268	91	598	0.299
RM069	BANANAL	F	F1	0	0	1	9/29/2018	18272	Rhinella ornata	AL	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Bufonidae	2	fragmented	Rhinella ornata0	fragmentedSECA	18108	13430	1	94	11.55635527	0.600608194	3.936739774	0.216016065	0.170244726	0.601556198	-0.030658182	0.720860335	0.684706938	0	9	5.115570575	NA	60	564	0.282
RM070	BANANAL	F	F1	0	0	1	9/29/2018	18272	Rhinella ornata	AL	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Bufonidae	2	fragmented	Rhinella ornata0	fragmentedSECA	13710	12089	1	256	20.86736452	0.734102136	5.872817091	-0.106813631	0.031324966	0.059118297	0.168576699	0.623124737	0.576718439	0	9	5.115570575	NA	125	1622	0.811
RM071	BANANAL	F	F1	0	0	1	9/29/2018	18272	Haddadus binotatus	TD	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	13441	8996	1	356	27.98669719	0.870505988	7.378176707	-0.265290605	0.032656122	0.007244425	0.238808077	0.603740582	0.556881332	0	9	5.115570575	NA	124	1054	0.527
RM072	BANANAL	F	F1	0	0	1	9/29/2018	18272	Haddadus binotatus	TD	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	16120	11296	1	374	27.53218309	0.854181057	7.300595342	-0.271369033	0.014183601	0.053944191	0.111522012	0.594682734	0.549707584	0	9	5.115570575	NA	131	1093	0.5465
RM073	BANANAL	F	F1	0	0	1	9/29/2018	18272	Haddadus binotatus	TD	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	4725	3199	1	353	27.45104231	0.867116937	7.338865332	-0.228346777	0.045340693	0.036537968	0.105068887	0.595453341	0.555558677	0	9	5.115570575	NA	131	937	0.4685
RM074	BANANAL	F	F1	0	0	1	9/29/2018	18272	Haddadus binotatus	TD	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	14914	9171	1	393	30.91490466	0.876430952	7.553419812	-0.285725814	-0.015036413	-0.015014414	0.187679967	0.593921183	0.557193103	0	9	5.115570575	NA	117	966	0.483
RM075	BANANAL	F	F1	0	0	1	9/29/2018	18272	Haddadus binotatus	TD	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	12573	8411	1	354	28.56454833	0.853116653	7.223855307	-0.271285315	0.040896841	0.049312514	0.118262003	0.612646271	0.564661908	0	9	5.115570575	NA	124	1093	0.5465
RM076	BANANAL	F	F1	0	0	1	9/29/2018	18272	Haddadus binotatus	TD	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	7045	4690	1	324	24.59565624	0.864353047	7.208574761	-0.225223895	0.06154295	0.034211607	0.124660404	0.593018104	0.547488996	0	9	5.115570575	NA	129	1076	0.538
RM077	BANANAL	F	F1	0	0	1	9/29/2018	18272	Haddadus binotatus	TD	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	12969	10412	1	282	25.77211802	0.751060753	6.113297568	-0.252514699	0.063957665	0.039874713	0.186020085	0.622782637	0.576351055	0	9	5.115570575	NA	106	1300	0.65
RM078	BANANAL	F	F1	0	0	1	9/29/2018	18272	Haddadus binotatus	TD	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	9894	6289	1	405	31.00606037	0.88291826	7.647642044	-0.299783489	0.027279888	0.01188609	0.134463429	0.588244498	0.55166372	0	9	5.115570575	NA	137	1034	0.517
RM079	BANANAL	F	F1	0	0	1	9/29/2018	18272	Boana faber	AL	SECA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedSECA	8332	4176	1	338	25.79311002	0.867008266	7.283631915	-0.186708782	-0.071756284	-0.075532389	0.232946726	0.641693551	0.579808556	0	9	5.115570575	NA	119	859	0.4295
RM080	BANANAL	G	F2	0	0	1	9/30/2018	18273	Rhinella ornata	AL	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Bufonidae	2	fragmented	Rhinella ornata0	fragmentedSECA	14014	11970	1	161	13.62440209	0.692641577	5.077697824	0.071460792	0.162072176	0.310283532	0.15424133	0.664269226	0.607204694	0	10	5.193583706	NA	96	1359	0.6795
RM082	BANANAL	G	F2	0	0	1	9/30/2018	18273	Boana faber	AL	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedSECA	16048	12445	1	171	17.16274163	0.501543648	3.72037681	-0.006708959	-0.298143228	-0.123185238	0.192972056	0.711786243	0.636400795	0	10	5.193583706	NA	51	196	0.098
RM083	BANANAL	G	F2	0	0	1	9/30/2018	18273	Boana faber	AL	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedSECA	24203	16010	1	210	18.01506834	0.720385138	5.557227825	-0.019552466	-0.268472355	-0.134243031	0.16296755	0.656147023	0.61756523	0	10	5.193583706	NA	67	933	0.4665
RM084	BANANAL	G	F2	0	0	1	9/30/2018	18273	Boana faber	AL	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedSECA	7326	5303	1	148	15.04475211	0.676518536	4.877328838	0.059864015	-0.175003928	-0.096043443	0.042045449	0.624635769	0.636717004	0	10	5.193583706	NA	58	1545	0.7725
RM085	BANANAL	G	F2	0	0	1	9/30/2018	18273	Boana faber	AL	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedSECA	3901	2157	1	205	18.57299046	0.851602727	6.539866198	-0.038283286	-0.24907407	-0.076436247	0.271483354	0.675984474	0.627984983	0	10	5.193583706	NA	57	497	0.2485
RM086	BANANAL	G	F2	0	0	1	9/30/2018	18273	Haddadus binotatus	TD	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	2983	2543	1	246	21.13009655	0.732658235	5.819148659	-0.127875349	-0.039333097	-0.078059683	0.075782856	0.556349137	0.556951464	0	10	5.193583706	NA	124	1501	0.7505
RM087	BANANAL	G	F2	0	0	1	9/30/2018	18273	Haddadus binotatus	TD	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	12224	10704	1	277	21.03631193	0.785741236	6.375301795	-0.140377175	0.031723398	-0.007709656	0.106676044	0.540438744	0.554432197	0	10	5.193583706	NA	127	1551	0.7755
RM088	BANANAL	G	F2	0	0	1	9/30/2018	18273	Haddadus binotatus	TD	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	4839	4215	1	248	19.7307817	0.757510076	6.025383852	-0.110355223	-0.050466082	-0.069197451	0.151787513	0.5458205	0.564599414	0	10	5.193583706	NA	112	1547	0.7735
RM089	BANANAL	G	F2	0	0	1	9/30/2018	18273	Haddadus binotatus	TD	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	7099	5495	1	316	24.28647884	0.824206603	6.844030926	-0.185554195	-0.040294401	-0.031471679	0.155569565	0.544361787	0.548718697	0	10	5.193583706	NA	133	1311	0.6555
RM090	BANANAL	G	F2	0	0	1	9/30/2018	18273	Haddadus binotatus	TD	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	10962	9167	1	286	23.89313973	0.779342392	6.359333649	-0.19556561	-0.005984541	-0.027137654	0.097277654	0.541276937	0.551032117	0	10	5.193583706	NA	127	1515	0.7575
RM091	BANANAL	G	F2	0	0	1	9/30/2018	18273	Haddadus binotatus	TD	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	7708	6363	1	287	21.74533243	0.817091268	6.671474156	-0.145374685	0.006137447	-0.068652962	0.216046569	0.559475359	0.557449904	0	10	5.193583706	NA	119	1335	0.6675
RM092	BANANAL	G	F2	0	0	1	9/30/2018	18273	Haddadus binotatus	TD	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	6583	5405	1	274	20.55213673	0.80545955	6.522637281	-0.142084421	0.022752405	-0.084456626	0.151018203	0.547562246	0.548820781	0	10	5.193583706	NA	122	1364	0.682
RM093	BANANAL	G	F2	0	0	1	9/30/2018	18273	Haddadus binotatus	TD	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	3335	2482	1	244	21.51080828	0.84300622	6.685660903	-0.132632247	-0.058990726	-0.024042948	0.122508969	0.58760807	0.570922036	0	10	5.193583706	NA	112	1425	0.7125
RM094	BANANAL	G	F2	0	0	1	9/30/2018	18273	Haddadus binotatus	TD	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	16531	14160	1	227	20.10274454	0.719817881	5.633689544	-0.139380101	0.054261869	0.047750414	0.039601461	0.617502217	0.578648503	0	10	5.193583706	NA	107	1696	0.848
RM095	BANANAL	G	F2	0	0	1	9/30/2018	18273	Haddadus binotatus	TD	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	4717	3654	1	248	20.7105078	0.815401473	6.485863385	-0.167474229	-0.024975611	-0.067465676	0.223362179	0.605569406	0.569104731	0	10	5.193583706	NA	113	1444	0.722
RM096	BANANAL	G	F2	0	0	1	9/30/2018	18273	Haddadus binotatus	TD	SECA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedSECA	4153	3033	1	292	21.60857356	0.856725213	7.016429193	-0.180157797	-0.022871857	-0.060820652	0.176289983	0.588795711	0.557122377	0	10	5.193583706	NA	126	1349	0.6745
RM097	BANANAL	H	F3	0	0	1	 10/01/2018	18274	Boana faber	AL	SECA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedSECA	6633	4567	1	133	13.08274206	0.714484237	5.04088809	0.079120302	-0.259899771	-0.131480512	0.077932045	0.64027311	0.648916599	0	11	5.21111787	NA	42	1238	0.619
RM098	BANANAL	H	F3	2.656913076	1	1	 10/01/2018	18274	Boana faber	AL	SECA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber1	fragmentedSECA	5377	4735	1	88	10.62443926	0.197115041	1.27325113	0.171362835	-0.19527454	-0.136486914	-0.088668896	0.723157755	0.676609008	21.28029062	11	5.21111787	0.839903712	33	1836	0.918
